generation,fitness,center_control.opening,center_control.midgame,center_control.endgame,check.opening,check.midgame,check.endgame,king_front_pawns.opening,king_front_pawns.midgame,king_front_pawns.endgame,material.opening,material.midgame,material.endgame,mobility.opening,mobility.midgame,mobility.endgame,pawn_devel.opening,pawn_devel.midgame,pawn_devel.endgame,positioning.opening,positioning.midgame,positioning.endgame,positions.king,positions.queen,positions.rook,positions.bishop,positions.knight,positions.pawn,protected_pieces.opening,protected_pieces.midgame,protected_pieces.endgame,values.king,values.queen,values.rook,values.bishop,values.knight,values.pawn,vulnerability.opening,vulnerability.midgame,vulnerability.endgame
33,0.44762,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2775.651367,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.44756,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1181.983398,87.944710,1.953110,103.080475
33,0.447379,182.630127,3748.323730,1.000000,284.519592,40.799397,135.014221,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2637.548340,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,148.971039,1.953110,103.080475
33,0.447339,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2637.548340,285.307892,424.064728,4306.521973,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.447319,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2637.548340,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.447319,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,643.863220,11.573444,282.694397,290.635071,2637.548340,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.447309,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2637.548340,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1597.642334,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.447279,182.630127,3748.323730,1.000000,284.519592,40.799397,135.014221,88.800591,546.307312,61.435890,643.863220,11.573444,282.694397,290.635071,2637.548340,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,148.971039,1.953110,103.080475
33,0.447249,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,180.692932,61.435890,224.200470,11.573444,282.694397,290.635071,2637.548340,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446979,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,383.352539,2414.484375,62.116581,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446929,491.385925,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,383.352539,2414.484375,62.116581,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446919,491.385925,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,383.352539,2880.892090,62.116581,353.576996,3925.674072,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,193.504730,1597.642334,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446849,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,383.352539,2414.484375,62.116581,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446849,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,383.352539,2414.484375,62.116581,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446849,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,383.352539,2414.484375,62.116581,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
33,0.446829,182.630127,3748.323730,1.000000,284.519592,40.799397,135.014221,88.800591,180.692932,61.435890,643.863220,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4370.641113,620.185608,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1968.226074,87.944710,1.953110,103.080475
33,0.446799,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2411.262451,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1597.642334,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,148.971039,1.953110,103.080475
33,0.446799,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2411.262451,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.4484,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,180.692932,61.435890,224.200470,11.573444,411.501953,290.635071,3068.735840,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44839,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2775.651367,285.307892,353.576996,4593.788086,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44823,182.630127,3748.323730,241.794128,284.519592,40.799397,135.014221,88.800591,546.307312,145.791962,401.890930,11.573444,282.694397,290.635071,2637.548340,285.307892,129.683197,4781.934082,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1614.282104,148.971039,1.953110,103.080475
34,0.44819,182.630127,3748.323730,1.000000,284.519592,40.799397,135.014221,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2958.166260,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,148.971039,1.953110,103.080475
34,0.44809,182.630127,3748.323730,1.000000,284.519592,40.799397,432.534393,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,4873.860352,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44807,182.630127,3316.176758,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,383.352539,2414.484375,62.116581,353.576996,4655.289062,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44792,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,383.352539,2880.892090,62.116581,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44791,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,383.352539,2880.892090,62.116581,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.4479,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,180.692932,61.435890,224.200470,11.573444,282.694397,290.635071,2908.194824,285.307892,353.576996,4328.408203,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44789,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,383.352539,2880.892090,62.116581,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,148.971039,1.953110,103.080475
34,0.44789,182.630127,3748.323730,1.000000,284.519592,527.443726,74.696480,88.800591,546.307312,61.435890,465.186127,11.573444,282.694397,290.635071,2788.261475,285.307892,399.648682,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44787,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2889.157227,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1817.707520,87.944710,1.953110,103.080475
34,0.44785,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44785,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44785,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44785,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44785,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
34,0.44784,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,654.548706,290.635071,2775.651367,285.307892,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1181.983398,87.944710,1.953110,103.080475
34,0.44781,670.140076,3748.323730,1.000000,284.519592,417.756195,74.696480,88.800591,546.307312,61.435890,214.508942,11.573444,282.694397,290.635071,2775.651367,285.307892,224.244110,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1707.745361,1181.983398,87.944710,1.953110,103.080475
34,0.44779,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,663.335754,2775.651367,19.752838,129.683197,4292.428711,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3700.437500,1570.480347,1563.682495,87.944710,1.953110,103.080475
35,0.450111,182.630127,3316.176758,1.000000,512.087769,496.595917,74.696480,88.800591,180.692932,61.435890,224.200470,11.573444,282.694397,290.635071,3068.735840,285.307892,129.683197,4781.934082,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
35,0.449521,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,145.791962,224.200470,11.573444,411.501953,290.635071,3068.735840,285.307892,129.683197,4781.934082,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
35,0.449491,182.630127,3748.323730,1.000000,284.519592,40.799397,74.696480,88.800591,546.307312,61.435890,224.200470,11.573444,282.694397,290.635071,3068.735840,285.307892,129.683197,4781.934082,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,215.531982,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
35,0.449441,182.630127,3748.323730,1.000000,512.087769,496.595917,74.696480,88.800591,180.692932,61.435890,224.200470,11.573444,282.694397,290.635071,3068.735840,285.307892,129.683197,4781.934082,93.784683,426.033966,18.344223,4.981207,16.601902,38.358330,62.622917,13.580894,9.719681,39.491215,1.000000,372.252197,180.483765,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,1563.682495,87.944710,1.953110,103.080475
